id,definitionId,set,dots,slot,tier,level,locked,rerolledCount,equipped,source,assignedTo,primaryStat,primaryValue,primaryValueRaw,primaryRolls,primaryRawRolls,secondary1Stat,secondary1Value,secondary1ValueRaw,secondary1Rolls,secondary1RawRolls,secondary2Stat,secondary2Value,secondary2ValueRaw,secondary2Rolls,secondary2RawRolls,secondary3Stat,secondary3Value,secondary3ValueRaw,secondary3Rolls,secondary3RawRolls,secondary4Stat,secondary4Value,secondary4ValueRaw,secondary4Rolls,secondary4RawRolls,tierName,secondaryRollsTotal,secondaryRollsMaxAtTier,secondaryRollsRemainingAtTier,modQuality,modValue,speedQuality,potentialCeiling,potentialGain,projected6EQuality,nextInvestment,calibrationAttemptsMax,calibrationAttemptsUsed,calibrationAttemptsRemaining,calibrationNextCost,fitScore,primaryFit,secondaryFit,setFit,fitTarget,characterFit,recommendedAction,reason,replacementGain,replacesModId,chainStatus,patchOwner,patchOwnerName,patchSlot,chainId,chainStep,chainLength,chainPath,accountGain,optimizerTarget,optimizerScore,optimizerTotalScore,optimizerBaseScore,optimizerSetBonusScore,optimizerCurrentScore,optimizerGain,optimizerSource,optimizerCandidate,optimizerModScore,optimizerFullBuildGain,optimizerFullBuildSetBonus,chainGain
nNywN_lXSOOK2FTCTjgS1A,552,Critical Chance,5,Arrow,3,1,False,0,False,MAGAZYN,,Health %,0.63%,63,0,,Defense,7,70000,1,764008,Speed,5,50000,1,505200,,,,0,,,,,0,,C,2,6,4,100.0,67.0,83.3,89.0,22.0,0.0,upgrade,0,0,0,0,42.7,0.0,65.7,0.0,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
wyXhqJu7RMaSWAFiYRVv7A,552,Critical Chance,5,Arrow,4,1,False,0,True,POSTAĆ: BATCHERS3,FoT8Jax1QlSDkoKEQLaNhA,Speed,4,40000,0,,Offense,24,240000,1,2340648,Health %,1.03%,103,1,1038,Critical Chance %,2.08%,208,1,2083,,,,0,,B,3,7,4,100.0,59.7,0.0,72.4,12.8,0.0,upgrade,0,0,0,0,26.6,95.1,11.6,0.0,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
z3alDD2UQwKQF_4iZwTjzA,552,Critical Chance,5,Arrow,1,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,19.0,95.1,0.0,0.0,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
-pUi4GLpRUON4Dg5IhrkTA,555,Critical Chance,5,Circle,1,15,False,0,True,POSTAĆ: BADBATCHOMEGA,4s1nUTzYQmC_aSDUsZwVTQ,Health %,5.88%,588,0,,Speed,5,50000,1,596520,Defense,8,80000,1,824670,Offense %,0.28%,28,1,288,Health,263,2630000,1,26373901,E,4,4,0,100.0,68.5,83.3,68.5,0,0.0,slice,0,0,0,0,26.6,0.0,40.9,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
3CRYY8xnQeKUzRVMngkAVQ,555,Critical Chance,5,Circle,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Offense,41,410000,1,4050876,Speed,5,50000,1,588480,Offense %,0.53%,53,1,539,Health,240,2400000,1,24055175,E,4,4,0,100.0,80.5,83.3,80.5,0,0.0,slice,0,0,0,0,27.1,0.0,41.7,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
91jkn2knS2SCLNBIoCUwIQ,555,Critical Chance,5,Circle,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Protection %,1.43%,143,1,1431,Defense %,1.33%,133,1,1331,Speed,5,50000,1,547230,Tenacity %,2.09%,209,1,2098,E,4,4,0,100.0,60.5,83.3,60.5,0,0.0,slice,0,0,0,0,22.0,0.0,33.8,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
EJmrwANhTW2iCem3C78wjA,555,Critical Chance,5,Circle,4,15,False,0,True,POSTAĆ: AAYLASECURA,RS9O5t5dSA2YiqfvgQojGw,Health %,5.88%,588,0,,Offense %,0.49%,49,1,492,Offense,112,1120000,3,3606504|3200208|4387176,Speed,5,50000,1,583020,Health,546,5460000,2,29922709|24715219,B,7,7,0,100.0,76.3,83.3,76.3,0,0.0,slice,0,0,0,0,24.9,0.0,38.3,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
HeU4GFt_TDqz8aEwKGek1w,555,Critical Chance,5,Circle,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Potency %,1.85%,185,1,1850,Health,345,3450000,1,34538731,Defense %,1.54%,154,1,1544,Speed,5,50000,1,593130,E,4,4,0,100.0,56.0,83.3,56.0,0,0.0,slice,0,0,0,0,21.5,0.0,33.0,0.0,JARJARBINKS,CANDIDATE,KEEP,obserwuj przed wydaniem materiałów,0.0,,,,,,,,,,,,,,,,,,,,,,,
I7hPzWjoRruQ0nNEmujkBg,555,Critical Chance,5,Circle,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Speed,5,50000,1,516180,Protection,697,6970000,1,69757941,Health,293,2930000,1,29397674,Offense %,0.49%,49,1,499,E,4,4,0,100.0,72.0,83.3,72.0,0,0.0,slice,0,0,0,0,27.5,0.0,42.4,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
IXA8TAlzSlSHQsw3JRKZyQ,555,Critical Chance,5,Circle,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Critical Chance %,2.19%,219,1,2199,Speed,5,50000,1,574230,Tenacity %,1.28%,128,1,1289,Health,329,3290000,1,32976484,E,4,4,0,100.0,50.7,83.3,50.7,0,0.0,slice,0,0,0,0,21.5,0.0,33.0,0.0,JARJARBINKS,CANDIDATE,KEEP,wartość secondary zbyt niska,0.0,,,,,,,,,,,,,,,,,,,,,,,
Iws2O27cTH6cFhrJXtW1iw,555,Critical Chance,5,Circle,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Potency %,1.99%,199,1,1997,Health,291,2910000,1,29164087,Protection %,1.9%,190,1,1905,Speed,5,50000,1,520500,E,4,4,0,100.0,63.0,83.3,63.0,0,0.0,slice,0,0,0,0,27.2,0.0,41.8,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
JYWRpA7jQS6pNEq8i6kcuw,555,Critical Chance,5,Circle,3,15,False,0,True,POSTAĆ: HANSOLO,vlBMnzBvScekhGF38W0oig,Protection %,23.5%,2350,0,,Potency %,4.11%,411,2,2151|1961,Offense,45,450000,1,4491144,Protection,1061,10610000,2,46218737|59931943,Speed,4,40000,1,479880,C,6,6,0,100.0,57.7,66.7,57.7,0,0.0,slice,0,0,0,0,22.7,0.0,34.9,0.0,JARJARBINKS,CANDIDATE,KEEP,obserwuj przed wydaniem materiałów,0.0,,,,,,,,,,,,,,,,,,,,,,,
L6QZNwDjSBKhlHgs49qwXQ,555,Critical Chance,5,Circle,1,15,False,0,True,POSTAĆ: YOUNGLANDO,z4RU3ZmER1G8dK2M15Ju6w,Protection %,23.5%,2350,0,,Speed,5,50000,1,539520,Offense %,0.5%,50,1,501,Critical Chance %,1.44%,144,1,1446,Potency %,1.54%,154,1,1547,E,4,4,0,100.0,62.8,83.3,62.8,0,0.0,slice,0,0,0,0,16.2,0.0,25.0,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
O24xVx7WSbC9s0VA75ZVWQ,555,Critical Chance,5,Circle,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Protection %,1.12%,112,1,1127,Critical Chance %,1.66%,166,1,1660,Protection,709,7090000,1,70920781,Speed,5,50000,1,572580,E,4,4,0,100.0,60.7,83.3,60.7,0,0.0,slice,0,0,0,0,28.0,0.0,43.1,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
OnW089KQRn-ztq1RuanCQg,555,Critical Chance,5,Circle,1,15,False,0,True,POSTAĆ: QIRA,Gi9SANbjSlmcceP-ctVgpA,Protection %,23.5%,2350,0,,Health,227,2270000,1,22711514,Offense,26,260000,1,2534676,Defense,7,70000,1,774592,Speed,5,50000,1,513900,E,4,4,0,100.0,66.0,83.3,66.0,0,0.0,slice,0,0,0,0,32.2,0.0,49.5,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
Qj8aya7mRcS2Wv4AznlWsg,555,Critical Chance,5,Circle,2,15,False,0,True,POSTAĆ: PRINCESSKNEESAA,YP8tqbTTS0-G_zvWpZYVsQ,Protection %,23.5%,2350,0,,Tenacity %,2.15%,215,1,2150,Potency %,1.98%,198,1,1987,Offense,55,550000,2,2669424|2820816,Speed,5,50000,1,551070,D,5,5,0,100.0,65.6,83.3,65.6,0,0.0,slice,0,0,0,0,22.0,0.0,33.9,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
SGKEfqGpRrukF-QcvKz-MQ,555,Critical Chance,5,Circle,1,15,False,0,True,POSTAĆ: SMUGGLERCHEWBACCA,AL3U1YFvTpiUOvsx0_Nrwg,Protection %,23.5%,2350,0,,Speed,5,50000,1,592500,Health %,0.98%,98,1,986,Potency %,1.95%,195,1,1951,Tenacity %,1.51%,151,1,1513,E,4,4,0,100.0,59.0,83.3,59.0,0,0.0,slice,0,0,0,0,16.2,0.0,25.0,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
U5TMyHAcRamJ7QHtuYO5gw,555,Critical Chance,5,Circle,4,15,False,0,True,POSTAĆ: AURRA_SING,HWxexlgWQSa6Y_0eBSXcbw,Protection %,23.5%,2350,0,,Speed,4,40000,1,410010,Critical Chance %,2.07%,207,1,2075,Health %,0.94%,94,1,944,Tenacity %,7.61%,761,4,1768|2049|1935|1861,B,7,7,0,100.0,45.3,66.7,45.3,0,0.0,slice,0,0,0,0,9.3,0.0,14.3,0.0,JARJARBINKS,CANDIDATE,KEEP,wartość secondary zbyt niska,0.0,,,,,,,,,,,,,,,,,,,,,,,
U6-Rm9s-QzO0JRe28hqwIA,555,Critical Chance,5,Circle,5,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Potency %,1.68%,168,1,1688,Offense %,1.26%,126,3,422|422|422,Speed,15,150000,3,500010|500010|500010,Health,321,3210000,1,32145000,A,8,8,0,100.0,82.2,83.3,82.2,0,55.8,6-dot,0,0,0,0,27.0,0.0,41.5,0.0,JARJARBINKS,CANDIDATE,PATCH,PATCH YODACHEWBACCA; zachowanie setu Speed,14.2,oF_05ANbTtqUp3Ee3ujLvg,SAFE,aocllDwYT-a94UxrTjxOdQ,YODACHEWBACCA,Circle,JARJARBINKS:Circle,2,3,MOD: COLONELSTARCK -> JARJARBINKS; PATCH: YODACHEWBACCA -> COLONELSTARCK; PATCH: MAGAZYN -> YODACHEWBACCA,14.2,,,,,,,,,,,,,
aDJr8oUfSsO6z0cNFGnZ7g,555,Critical Chance,5,Circle,4,15,False,0,True,POSTAĆ: CAPTAINTARPALS,ID6hA34wT-ehem_mRgkBFw,Protection %,23.5%,2350,0,,Critical Chance %,3.57%,357,2,2022|1556,Defense %,0.95%,95,1,959,Speed,5,50000,1,508110,Offense %,1.49%,149,3,463|524|509,B,7,7,0,100.0,66.9,83.3,66.9,0,0.0,slice,0,0,0,0,9.3,0.0,14.3,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
bHrblbg_Rd2vNhDO7hOL_Q,555,Critical Chance,5,Circle,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Critical Chance %,1.95%,195,1,1952,Offense %,0.33%,33,1,330,Health,347,3470000,1,34714457,Speed,5,50000,1,575850,E,4,4,0,100.0,66.2,83.3,66.2,0,0.0,slice,0,0,0,0,21.5,0.0,33.0,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
ibU6W5LfQqmRApDyC0CvUA,555,Critical Chance,5,Circle,3,15,True,0,True,POSTAĆ: HK47,_9JH3pT2SfaXaZ-0tHSQMw,Protection %,23.5%,2350,0,,Speed,5,50000,1,507990,Offense %,0.44%,44,1,443,Defense %,1.28%,128,1,1286,Potency %,5.46%,546,3,1963|1554|1949,C,6,6,0,100.0,56.0,83.3,56.0,0.0,0.0,slice,0,0,0,0,10.8,0.0,16.7,0.0,JARJARBINKS,CANDIDATE,KEEP,obserwuj przed wydaniem materiałów,0.0,,,,,,,,,,,,,,,,,,,,,,,
nZORtV5zTfW45-V2FHN6Pw,555,Critical Chance,5,Circle,4,15,False,0,True,POSTAĆ: CROSSHAIRS3,VZaoVN_-Sh2WQ-_sXG6OKA,Health %,5.88%,588,0,,Offense %,0.84%,84,2,346|498,Speed,9,90000,2,530190|405270,Defense,8,80000,1,863527,Protection,1147,11470000,2,50949004|63810845,B,7,7,0,100.0,73.4,75.0,73.4,0,0.0,slice,0,0,0,0,28.4,0.0,43.7,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
ocfaYIB5TTWeh-BrMlL_Jg,555,Critical Chance,5,Circle,2,15,False,0,True,POSTAĆ: MAUL,VlElFadkTf6o-_YqwnflHw,Health %,5.88%,588,0,,Speed,5,50000,1,506280,Protection,617,6170000,1,61767569,Offense %,0.9%,90,2,434|466,Defense,8,80000,1,845348,D,5,5,0,100.0,73.2,83.3,73.2,0,0.0,slice,0,0,0,0,21.9,0.0,33.7,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
pNhL2vrERQGwS7u-qU8RBA,555,Critical Chance,5,Circle,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Speed,5,50000,1,509910,Tenacity %,1.91%,191,1,1911,Offense,41,410000,1,4005276,Defense,9,90000,1,955549,E,4,4,0,100.0,61.5,83.3,61.5,0,0.0,slice,0,0,0,0,27.0,0.0,41.5,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
tr7T1apSRzqvh_fYYsgLcA,555,Critical Chance,5,Circle,1,15,False,0,True,POSTAĆ: SITHMARAUDER,KhTJFN1rSYC3fNW3msb0Bw,Health %,5.88%,588,0,,Speed,5,50000,1,526200,Potency %,1.63%,163,1,1630,Defense,5,50000,1,589666,Critical Chance %,1.29%,129,1,1295,E,4,4,0,100.0,48.3,83.3,48.3,0,0.0,slice,0,0,0,0,21.3,0.0,32.8,0.0,JARJARBINKS,CANDIDATE,KEEP,wartość secondary zbyt niska,0.0,,,,,,,,,,,,,,,,,,,,,,,
GevZllEISxK2IGhjf37VqA,555,Critical Chance,5,Circle,2,9,False,0,True,POSTAĆ: BIGGSDARKLIGHTER,26GkhZfITD-drSSqkDpQpg,Health %,3.63%,363,0,,Offense %,0.41%,41,1,418,Defense,6,60000,1,699622,Speed,5,50000,1,533490,Critical Chance %,1.75%,175,1,1759,D,4,5,1,100.0,62.8,83.3,70.2,7.4,0.0,upgrade,0,0,0,0,21.3,0.0,32.8,0.0,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
TD-YltfMQ7yXk2svMxIXxA,555,Critical Chance,5,Circle,2,9,False,0,True,POSTAĆ: FIRSTORDERTIEPILOT,OxZ6DwWiQLGs4heGmPpiCg,Health %,3.63%,363,0,,Protection %,2.01%,201,1,2014,Defense %,0.93%,93,1,932,Potency %,2.15%,215,1,2158,Speed,5,50000,1,521460,D,4,5,1,100.0,61.5,83.3,69.2,7.7,0.0,upgrade,0,0,0,0,22.0,0.0,33.8,0.0,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
cmIYC7ivQ2qZ2GLY-R1_Mw,555,Critical Chance,5,Circle,2,9,False,0,False,MAGAZYN,,Protection %,14.5%,1450,0,,Defense,5,50000,1,581630,Defense %,1.24%,124,1,1247,Potency %,1.14%,114,1,1141,Speed,5,50000,1,553800,D,4,5,1,100.0,52.5,83.3,62.0,9.5,0.0,upgrade,0,0,0,0,21.3,0.0,32.8,0.0,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
fXwxvADAQ26Y_EikLPuIgw,555,Critical Chance,5,Circle,2,9,False,0,True,POSTAĆ: EMBO,3J0VpdD-SmqZTGXikiZ3wA,Health %,3.63%,363,0,,Offense,25,250000,1,2495688,Speed,5,50000,1,542340,Health,258,2580000,1,25891726,Critical Chance %,1.44%,144,1,1447,D,4,5,1,100.0,63.7,83.3,71.0,7.3,0.0,upgrade,0,0,0,0,27.1,0.0,41.7,0.0,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
isrBIE-2Q3ejD9YMzHFTvA,555,Critical Chance,5,Circle,2,9,False,0,False,MAGAZYN,,Health %,3.63%,363,0,,Defense %,1.09%,109,1,1090,Tenacity %,1.56%,156,1,1569,Offense,31,310000,1,3062040,Speed,5,50000,1,549930,D,4,5,1,100.0,63.5,83.3,70.8,7.3,0.0,upgrade,0,0,0,0,21.9,0.0,33.7,0.0,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
wWVVllC9T-WW9H7hwTB1AQ,555,Critical Chance,5,Circle,3,6,False,0,True,POSTAĆ: BRUTUS,0GJlV2uVRWq0o-qgUIyXwA,Health %,2.5%,250,0,,Tenacity %,1.58%,158,1,1587,Potency %,1.15%,115,1,1157,Offense,38,380000,1,3799392,Speed,5,50000,1,511620,C,4,6,2,100.0,61.5,83.3,74.3,12.8,0.0,upgrade,0,0,0,0,21.9,0.0,33.7,0.0,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
Crd5tfkNQWGbYI9rRLbefw,555,Critical Chance,5,Circle,4,3,False,0,True,POSTAĆ: DEATHTROOPERPERIDEA,8EduLvZETyu5sKFUcwYpAQ,Health %,1.38%,138,0,,Potency %,2.06%,206,1,2062,Defense,7,70000,1,734608,Protection %,1.86%,186,1,1861,Speed,5,50000,1,572910,B,4,7,3,100.0,59.5,83.3,76.9,17.4,0.0,upgrade,0,0,0,0,27.1,0.0,41.6,0.0,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
Uyw1hMqdQUyEePu_Kti3_Q,555,Critical Chance,5,Circle,4,3,False,0,True,POSTAĆ: SMUGGLERHAN,6rtX-2-GT3iPpVPb0Ha2NA,Protection %,5.5%,550,0,,Defense,6,60000,1,607404,Health,287,2870000,1,28737630,Offense %,0.32%,32,1,325,Speed,5,50000,1,547290,B,4,7,3,100.0,68.5,83.3,82.0,13.5,0.0,upgrade,0,0,0,0,26.6,0.0,40.9,0.0,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
ag4KD7QSTYO89t2dc_N6qw,555,Critical Chance,5,Circle,4,3,False,0,True,POSTAĆ: DASHRENDAR,UvX9PUsvQNWgySnOmxD5Lw,Health %,1.38%,138,0,,Defense %,1.42%,142,1,1422,Defense,9,90000,1,953442,Protection,621,6210000,1,62182869,Speed,5,50000,1,576660,B,4,7,3,100.0,56.0,83.3,74.9,18.9,0.0,upgrade,0,0,0,0,27.4,0.0,42.2,0.0,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
-I0B77BeSLKQ75d0yT-fTw,555,Critical Chance,5,Circle,4,1,False,0,True,POSTAĆ: CT210408,YPRCzSBMSZOy5sV9hrImNg,Health %,0.63%,63,0,,Protection %,1.68%,168,1,1684,Defense %,0.97%,97,1,974,Speed,5,50000,1,599280,,,,0,,B,3,7,4,100.0,70.7,83.3,87.4,16.8,0.0,upgrade,0,0,0,0,29.3,0.0,45.1,0.0,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
MqdooXRbRRyiPkdU802ebA,555,Critical Chance,5,Circle,4,1,False,0,True,POSTAĆ: ITHANO,I6lWT32LQ66nfZ8QDQgnQg,Health %,0.63%,63,0,,Speed,5,50000,1,518790,Tenacity %,1.52%,152,1,1522,Defense %,1.09%,109,1,1097,,,,0,,B,3,7,4,100.0,57.3,83.3,81.7,24.4,0.0,upgrade,0,0,0,0,21.7,0.0,33.3,0.0,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
0Z8XEuMCTE2g5yeGrczUEw,556,Critical Chance,5,Cross,1,15,False,0,False,MAGAZYN,,Tenacity %,24%,2400,0,,Defense %,1.11%,111,1,1112,Offense %,0.29%,29,1,290,Speed,5,50000,1,597150,Protection %,1.68%,168,1,1689,E,4,4,0,100.0,76.0,83.3,76.0,0,0.0,slice,0,0,0,0,22.0,0.0,33.8,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
0xs4tHs0QoawYl0cdYKVTQ,556,Critical Chance,5,Cross,5,15,False,0,True,POSTAĆ: ADMINISTRATORLANDO,hSjmg9v8T2qlZb_3hPb9-A,Offense %,5.88%,588,0,,Health,634,6340000,2,41462764|22006467,Defense %,2.53%,253,2,1630|901,Protection,1808,18080000,3,79475961|53810421|47547697,Offense,24,240000,1,2394684,A,8,8,0,100.0,50.7,0.0,50.7,0,41.8,6-dot,0,0,0,0,17.1,0.0,26.4,0.0,JARJARBINKS,CANDIDATE,SLICE_6E,5A ma wystarczającą wartość lub dopasowanie do postaci,0.0,,,,,,,,,,,,,,,,,,,,,,,
4pMJt4c-TK-RN1QYJ-mtzg,556,Critical Chance,5,Cross,1,15,False,0,False,MAGAZYN,,Tenacity %,24%,2400,0,,Offense,43,430000,1,4206828,Defense %,1.3%,130,1,1304,Protection %,1.89%,189,1,1890,Speed,5,50000,1,529710,E,4,4,0,100.0,73.5,83.3,73.5,0,0.0,slice,0,0,0,0,27.6,0.0,42.5,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
JufC9mheRZW0bcYpBq4FiQ,556,Critical Chance,5,Cross,3,15,False,0,True,POSTAĆ: DENGAR,BDU4PKqfT9OYtoYJHvWgEA,Defense %,11.75%,1175,0,,Speed,10,100000,2,528630|549180,Offense %,0.62%,62,2,337|286,Protection,585,5850000,1,58578065,Protection %,1.13%,113,1,1139,C,6,6,0,100.0,83.7,83.3,83.7,0,0.0,slice,0,0,0,0,29.5,0.0,45.4,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
NJhSKb16QdqCEiwDjGozQg,556,Critical Chance,5,Cross,2,15,False,0,True,POSTAĆ: WICKET,8DP_aO6lT0WLxgUPVNx4Hw,Protection %,23.5%,2350,0,,Protection,579,5790000,1,57901126,Speed,5,50000,1,501510,Offense %,0.93%,93,2,552|380,Critical Chance %,1.77%,177,1,1774,D,5,5,0,100.0,71.4,83.3,71.4,0,0.0,slice,0,0,0,0,17.9,0.0,27.5,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
Y8fDPzTbR26HyV0bGPRZyg,556,Critical Chance,5,Cross,1,15,False,0,False,MAGAZYN,,Defense %,11.75%,1175,0,,Speed,5,50000,1,584610,Tenacity %,1.19%,119,1,1198,Health %,0.84%,84,1,846,Protection %,1.53%,153,1,1537,E,4,4,0,100.0,68.0,83.3,68.0,0,0.0,slice,0,0,0,0,22.0,0.0,33.8,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
_cl3DRjcQhuLVvY14B2aOg,556,Critical Chance,5,Cross,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Health,217,2170000,1,21764308,Defense,6,60000,1,619017,Speed,5,50000,1,533820,Offense,45,450000,1,4431180,E,4,4,0,100.0,66.0,83.3,66.0,0,0.0,slice,0,0,0,0,32.2,0.0,49.5,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
crh1azIaS4eS-zp7BguwDw,556,Critical Chance,5,Cross,1,15,False,0,False,MAGAZYN,,Protection %,23.5%,2350,0,,Speed,5,50000,1,591990,Tenacity %,2.22%,222,1,2227,Protection,547,5470000,1,54715775,Critical Chance %,1.98%,198,1,1981,E,4,4,0,100.0,50.7,83.3,50.7,0,0.0,slice,0,0,0,0,22.3,0.0,34.3,0.0,JARJARBINKS,CANDIDATE,KEEP,wartość secondary zbyt niska,0.0,,,,,,,,,,,,,,,,,,,,,,,
gtP1ROUTTMigNrLPxJ1Reg,556,Critical Chance,5,Cross,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Health,373,3730000,1,37382492,Protection %,1.79%,179,1,1793,Offense,37,370000,1,3653244,Speed,5,50000,1,512160,E,4,4,0,100.0,75.0,83.3,75.0,0,0.0,slice,0,0,0,0,32.8,0.0,50.5,0.0,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
