id,definitionId,set,dots,slot,tier,level,locked,rerolledCount,equipped,source,assignedTo,primaryStat,primaryValue,primaryValueRaw,primaryRolls,primaryRawRolls,secondary1Stat,secondary1Value,secondary1ValueRaw,secondary1Rolls,secondary1RawRolls,secondary2Stat,secondary2Value,secondary2ValueRaw,secondary2Rolls,secondary2RawRolls,secondary3Stat,secondary3Value,secondary3ValueRaw,secondary3Rolls,secondary3RawRolls,secondary4Stat,secondary4Value,secondary4ValueRaw,secondary4Rolls,secondary4RawRolls
cknARkC9SnaqpnTJ0YI-EQ,556,Critical Chance,5,Cross,3,1,False,0,True,equippedStatMod,,Protection,125,125,0,,Offense %,0.05%,50000,1,580530,Speed,147,147,1,1477,,,,0,,,,,0,
sOr3Pj_CRYCZrG8I_q4rVQ,556,Critical Chance,5,Cross,4,1,False,0,True,equippedStatMod,,Speed,250,250,0,,Defense %,0.000189%,189,1,1897,Offense %,0.05%,50000,1,578130,Protection %,6.78%,6780000,1,67814337,,,,0,
xzVnhWk0QouDB--cTrQDqQ,556,Critical Chance,5,Cross,5,1,False,0,False,unequippedMod,,Potency %,0.0003%,300,0,,Protection,129,129,1,1298,Offense %,0.05%,50000,1,594150,Defense,207,207,1,2074,Health,47,47,1,471
JBay0iglRYWGMFeou4d_0Q,553,Critical Chance,5,Diamond,5,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Offense %,0.05%,50000,1,573300,Potency %,0.000347%,347,2,1985|1486,Critical Avoidance %,0.68%,680000,2,3773400|2946444,Health,124,124,3,395|296|554
KeW1J2RXTq6FWVgyZsSO6w,553,Critical Chance,5,Diamond,4,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Protection %,6.4%,6400000,1,64097402,Offense,265,265,3,909|1032|719,Offense %,0.05%,50000,1,573270,Defense,297,297,2,1283|1697
Knd5m297T1-3rfqWfAN78g,553,Critical Chance,5,Diamond,2,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Health,30,30,1,302,Tenacity %,0.07%,70000,1,769741,Protection %,14.29%,14290000,2,69745482|73242308,Offense %,0.05%,50000,1,553890
N8ODgITQSQi3mttU9QNRRQ,553,Critical Chance,5,Diamond,5,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Offense %,0.18%,180000,4,510900|590070|364740|339450,Health,52,52,1,524,Protection %,12.73%,12730000,2,74562962|52797089,Defense,168,168,1,1681
OwE709MXSg-KcMCiRwCfKg,553,Critical Chance,5,Diamond,1,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Defense,208,208,1,2080,Offense %,0.05%,50000,1,542490,Potency %,0.000122%,122,1,1221,Health,49,49,1,490
QXXhC9AqSQiwOjYcHNcoKA,553,Critical Chance,5,Diamond,1,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Potency %,0.000116%,116,1,1160,Offense,106,106,1,1062,Speed,168,168,1,1681,Offense %,0.05%,50000,1,559500
SnGbYDc4S2eNXMhwBBE8-w,553,Critical Chance,5,Diamond,5,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Health,139,139,3,464|372|561,Defense,176,176,1,1765,Offense %,0.05%,50000,1,536130,Offense,256,256,3,1102|864|602
b9TmC13VT5SNVeRJv32SbA,553,Critical Chance,5,Diamond,5,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Health %,11.19%,11190000,3,32447163|40363405|39178326,Defense,139,139,1,1391,Offense %,0.13%,130000,3,551190|324270|521820,Defense %,0.00019%,190,1,1904
cUkZWWKdQXW4aC-xo7KbeA,553,Critical Chance,5,Diamond,2,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Offense %,0.05%,50000,1,535980,Health %,5.79%,5790000,2,28617622|29344099,Tenacity %,0.06%,60000,1,687715,Defense,126,126,1,1262
fTyNUqBCTtC6mNekQvABiA,553,Critical Chance,5,Diamond,1,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Defense,139,139,1,1390,Offense %,0.05%,50000,1,539460,Offense,102,102,1,1027,Tenacity %,0.06%,60000,1,600838
gBpmKKqjQYmDttoS54AqNQ,553,Critical Chance,5,Diamond,3,15,True,0,True,equippedStatMod,,Protection,1175,1175,0,,Tenacity %,0.05%,50000,1,509355,Offense %,0.06%,60000,2,356250|318720,Offense,98,98,1,983,Health,63,63,2,319|311
nZrzY0NKSmu6x2ddcS6w2w,553,Critical Chance,5,Diamond,2,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Protection %,8.07%,8070000,1,80796615,Critical Avoidance %,0.3%,300000,1,2925468,Tenacity %,0.16%,160000,2,663460|961576,Offense %,0.05%,50000,1,504030
t8uWhDwZSGKUyGA6kAb12A,553,Critical Chance,5,Diamond,2,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Offense %,0.05%,50000,1,594060,Critical Avoidance %,0.54%,540000,2,2865504|2466276,Speed,207,207,1,2073,Potency %,0.000168%,168,1,1681
xKZ6pPEPR82APF6L5_fwGg,553,Critical Chance,5,Diamond,3,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Defense %,0.00035%,350,2,1969|1540,Health %,6.1%,6100000,2,25469555|35584515,Potency %,0.000113%,113,1,1139,Offense %,0.05%,50000,1,543510
zYv61oNeRXy2weKMmYXQug,553,Critical Chance,5,Diamond,2,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Defense,284,284,2,1520|1322,Critical Avoidance %,0.43%,430000,1,4252200,Protection %,8.02%,8020000,1,80240113,Offense %,0.05%,50000,1,519810
5nQm-dFRQWS9Anjm-WRjmw,553,Critical Chance,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Offense %,0.05%,50000,1,540360,Offense,62,62,1,627,Health,48,48,1,483,Speed,146,146,1,1468
LepaOQtQRqihpUBhDrJm2A,553,Critical Chance,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Health,31,31,1,312,Critical Avoidance %,0.39%,390000,1,3804180,Offense %,0.05%,50000,1,562860,Defense,210,210,1,2101
NSY-aAOeQ_WJ9ze5zi4swA,553,Critical Chance,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Potency %,0.000133%,133,1,1335,Offense %,0.05%,50000,1,588720,Tenacity %,0.06%,60000,1,664636,Speed,170,170,1,1701
PWe517V4QVK_qrCFrWoZng,553,Critical Chance,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Health,35,35,1,353,Health %,2.84%,2840000,1,28409751,Potency %,0.000149%,149,1,1493,Offense %,0.05%,50000,1,575730
rIt_eV0fR3K8SYh6EYwdTw,553,Critical Chance,5,Diamond,1,12,False,0,False,unequippedMod,,Protection,950,950,0,,Speed,155,155,1,1550,Defense %,0.00013%,130,1,1306,Health,48,48,1,489,Offense %,0.05%,50000,1,501660
s8mRYL91T5OcEzMP-TN_CA,553,Critical Chance,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Defense,167,167,1,1676,Protection %,5.09%,5090000,1,50919933,Speed,191,191,1,1915,Offense %,0.05%,50000,1,569700
tVF2i7kDSmiT_FUiNk1m_Q,553,Critical Chance,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Potency %,0.00016%,160,1,1604,Offense %,0.05%,50000,1,515700,Defense,153,153,1,1531,Health %,3.9%,3900000,1,39032602
v09htnzKSme6Hu-72z6zNw,553,Critical Chance,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Health,32,32,1,325,Critical Avoidance %,0.31%,310000,1,3042888,Offense,111,111,1,1113,Offense %,0.05%,50000,1,507360
xeAyONgrTROFH3vCSlLYVg,553,Critical Chance,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Potency %,0.000196%,196,1,1966,Health %,3.24%,3240000,1,32449306,Offense %,0.05%,50000,1,559080,Offense,77,77,1,779
IN1C54XwR7aoeRRnjGjFqg,553,Critical Chance,5,Diamond,2,9,False,0,False,unequippedMod,,Protection,725,725,0,,Critical Avoidance %,0.42%,420000,1,4113804,Offense,74,74,1,749,Offense %,0.05%,50000,1,581940,Health %,3.83%,3830000,1,38370415
cuHLEXNnRyCzNRADcdC8ig,553,Critical Chance,5,Diamond,2,9,False,0,True,equippedStatMod,,Protection,725,725,0,,Health %,3.89%,3890000,1,38972598,Offense,70,70,1,706,Tenacity %,0.07%,70000,1,781109,Offense %,0.05%,50000,1,544530
vZCWwnZCSa-KgLvmWWorEg,553,Critical Chance,5,Diamond,3,6,False,0,True,equippedStatMod,,Protection,500,500,0,,Offense,102,102,1,1027,Defense,221,221,1,2219,Speed,176,176,1,1760,Offense %,0.05%,50000,1,503130
69n1pCG4Tt6KPG8Ub-h92w,553,Critical Chance,5,Diamond,4,1,False,0,False,unequippedMod,,Protection,125,125,0,,Offense,91,91,1,915,Offense %,0.05%,50000,1,550470,Tenacity %,0.06%,60000,1,664440,,,,0,
95H15pn0RmqdIHXNuv3xaA,553,Critical Chance,5,Diamond,4,1,False,0,True,equippedStatMod,,Protection,125,125,0,,Protection %,8.11%,8110000,1,81191150,Offense %,0.05%,50000,1,592890,Tenacity %,0.08%,80000,1,883421,,,,0,
CmKRwhi_TYuEDJ0LuzbNXQ,553,Critical Chance,5,Diamond,3,1,False,0,True,equippedStatMod,,Protection,125,125,0,,Offense %,0.05%,50000,1,591780,Potency %,0.000204%,204,1,2048,,,,0,,,,,0,
-dImbbWNR9aLrxaetiJ5QA,551,Critical Chance,5,Square,2,15,False,0,True,equippedStatMod,,Health,588,588,0,,Offense,152,152,2,916|610,Protection %,5.71%,5710000,1,57145280,Offense %,0.05%,50000,1,510210,Protection,159,159,1,1596
4xW0IVk1TQOYKNO32OdRBg,551,Critical Chance,5,Square,4,15,False,0,True,equippedStatMod,,Health,588,588,0,,Tenacity %,0.13%,130000,2,833833|517636,Critical Avoidance %,0.88%,880000,2,4284576|4490916,Offense %,0.05%,50000,1,546780,Health %,7.16%,7160000,2,36690303|35001619
5B9taFdhRhmVTWn6PJc6HQ,551,Critical Chance,5,Square,4,15,False,0,True,equippedStatMod,,Health,588,588,0,,Defense,323,323,2,1735|1503,Health %,8.35%,8350000,2,41767070|41777785,Offense %,0.09%,90000,2,528840|379950,Critical Avoidance %,0.33%,330000,1,3289812
5RcF3PpURIeif9-QZUl2Mg,551,Critical Chance,5,Square,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Protection,132,132,1,1329,Offense %,0.13%,130000,3,546030|317520|533100,Offense,267,267,3,749|1038|884,Tenacity %,0.09%,90000,1,979363
7okYh0HsQRelkjW3QzGjUg,551,Critical Chance,5,Square,2,15,False,0,True,equippedStatMod,,Health,588,588,0,,Health %,6.18%,6180000,2,21620727|40219824,Offense %,0.05%,50000,1,540450,Protection,166,166,1,1660,Defense %,0.000157%,157,1,1575
GiZ3ztwdT9GwLDWqLbYf5g,551,Critical Chance,5,Square,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Defense,511,511,3,1853|1322|1938,Tenacity %,0.13%,130000,2,800170|565803,Offense %,0.1%,100000,2,514500|518370,Potency %,0.000119%,119,1,1196
Jh8kPayHSU6Yom7ks2mkWQ,551,Critical Chance,5,Square,1,15,False,0,True,equippedStatMod,,Health,588,588,0,,Critical Avoidance %,0.32%,320000,1,3168972,Offense %,0.05%,50000,1,569850,Defense,223,223,1,2234,Protection %,4.49%,4490000,1,44985296
Nw4zoRdHTnupKo7vLDnynQ,551,Critical Chance,5,Square,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Offense %,0.05%,50000,1,534510,Protection,286,286,2,1300|1565,Protection %,19.21%,19210000,3,66900677|44470324|80821533,Defense,271,271,2,1483|1231
WprEhh5lSPWCtCdHr3QDtw,551,Critical Chance,5,Square,3,15,False,0,True,equippedStatMod,,Health,588,588,0,,Tenacity %,0.13%,130000,2,551789|770476,Potency %,0.000136%,136,1,1361,Offense %,0.09%,90000,2,552090|385560,Protection %,7.25%,7250000,1,72561216
jwWdISjZRS6_fY9l6khfkA,551,Critical Chance,5,Square,1,15,False,0,True,equippedStatMod,,Health,588,588,0,,Speed,177,177,1,1774,Offense %,0.05%,50000,1,505560,Tenacity %,0.05%,50000,1,536256,Health %,4.23%,4230000,1,42345680
l_OI9S3jRgS5tNgn1c6SZg,551,Critical Chance,5,Square,2,15,False,0,True,equippedStatMod,,Health,588,588,0,,Potency %,0.000216%,216,1,2163,Offense,85,85,1,857,Offense %,0.08%,80000,2,514800|350250,Critical Avoidance %,0.28%,280000,1,2792316
lcAlxDr4RE25YTO8oI_KQQ,551,Critical Chance,5,Square,2,15,False,0,True,equippedStatMod,,Health,588,588,0,,Potency %,0.000162%,162,1,1620,Protection,127,127,1,1275,Offense %,0.09%,90000,2,501180|484080,Health %,2.16%,2160000,1,21693589
mr4KkXc1R16-MEGPAAE2Wg,551,Critical Chance,5,Square,1,15,False,0,True,equippedStatMod,,Health,588,588,0,,Defense,157,157,1,1578,Potency %,0.000162%,162,1,1624,Protection,104,104,1,1040,Offense %,0.05%,50000,1,516930
rJc53-3fR8-2-K9rI6wh5Q,551,Critical Chance,5,Square,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Potency %,0.000278%,278,2,1174|1607,Protection %,4.57%,4570000,1,45736989,Protection,271,271,2,1045|1665,Offense %,0.14%,140000,3,562230|458850|402510
rgzDyVI9TUyYpa6kL_0bIw,551,Critical Chance,5,Square,3,15,False,0,True,equippedStatMod,,Health,588,588,0,,Offense,257,257,3,955|720|899,Offense %,0.05%,50000,1,565740,Defense %,0.000223%,223,1,2234,Protection,168,168,1,1687
uc_DdIqLQJCyKHTeNoxyrw,551,Critical Chance,5,Square,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Offense %,0.1%,100000,2,599460|439050,Tenacity %,0.13%,130000,2,589666|763175,Speed,418,418,3,1184|1285|1713,Protection,147,147,1,1477
-Fad3ufvRRCSYfx-XmXeQQ,551,Critical Chance,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Health %,2.23%,2230000,1,22338632,Offense %,0.05%,50000,1,500310,Critical Avoidance %,0.32%,320000,1,3166692,Speed,217,217,1,2173
C2dNvclcTFuP8YjVijNaTg,551,Critical Chance,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Critical Avoidance %,0.27%,270000,1,2658024,Offense %,0.05%,50000,1,511110,Protection %,7.66%,7660000,1,76602085,Tenacity %,0.06%,60000,1,671153
DqUzMyORRf27x7Rh0pR6xg,551,Critical Chance,5,Square,1,12,False,0,False,unequippedMod,,Health,475,475,0,,Tenacity %,0.07%,70000,1,732746,Speed,148,148,1,1486,Offense,69,69,1,690,Offense %,0.05%,50000,1,570090
GTiOlpBwSN2JC9ntcH6vfA,551,Critical Chance,5,Square,1,12,False,0,False,unequippedMod,,Health,475,475,0,,Offense %,0.05%,50000,1,569730,Health %,2.46%,2460000,1,24655215,Offense,91,91,1,917,Potency %,0.000184%,184,1,1844
IbsnZEcdQZW1Zug-TMPHlw,551,Critical Chance,5,Square,1,12,False,0,False,unequippedMod,,Health,475,475,0,,Speed,172,172,1,1727,Critical Avoidance %,0.29%,290000,1,2890356,Protection,160,160,1,1607,Offense %,0.05%,50000,1,506400
TrFtQTTbSIWr1mv1HCnFGQ,551,Critical Chance,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Tenacity %,0.07%,70000,1,752101,Offense %,0.05%,50000,1,536460,Critical Avoidance %,0.4%,400000,1,3937788,Health %,3.42%,3420000,1,34200137
d-Iq0NEETnq0l5HKwEs4KA,551,Critical Chance,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Potency %,0.000185%,185,1,1854,Offense %,0.05%,50000,1,576000,Protection,95,95,1,956,Speed,112,112,1,1129
m_YGRBqyRE-PWqg3CwslUQ,551,Critical Chance,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Offense %,0.05%,50000,1,591540,Defense %,0.000193%,193,1,1937,Critical Avoidance %,0.25%,250000,1,2419308,Protection %,6.18%,6180000,1,61879700
oof27BZ0Q02OHbeWYJdxbw,551,Critical Chance,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Critical Avoidance %,0.27%,270000,1,2635680,Tenacity %,0.05%,50000,1,591528,Health %,3.69%,3690000,1,36953892,Offense %,0.05%,50000,1,553230
pi2a5_MRT_GUDkG4iCKIFg,551,Critical Chance,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Health %,3.24%,3240000,1,32432162,Offense %,0.05%,50000,1,511260,Protection %,5.64%,5640000,1,56422658,Offense,81,81,1,818
t-kHEedSQfGtzxIoPV-RVQ,551,Critical Chance,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Offense %,0.05%,50000,1,570270,Speed,158,158,1,1583,Defense,134,134,1,1342,Offense,85,85,1,858
ynxBfCnfTZOn8WRc6CRF9A,551,Critical Chance,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Defense %,0.000197%,197,1,1973,Potency %,0.00018%,180,1,1804,Offense %,0.05%,50000,1,570150,Tenacity %,0.07%,70000,1,797573
F8Zlu1v7S2i4Trdqqs0ymw,551,Critical Chance,5,Square,2,9,False,0,False,unequippedMod,,Health,363,363,0,,Tenacity %,0.07%,70000,1,782187,Offense %,0.05%,50000,1,503940,Protection,103,103,1,1038,Potency %,0.000212%,212,1,2126
fcWlKCiYSAajgBMJwrSw3w,551,Critical Chance,5,Square,2,9,False,0,False,unequippedMod,,Health,363,363,0,,Potency %,0.000171%,171,1,1713,Protection %,4.78%,4780000,1,47830101,Offense %,0.05%,50000,1,509400,Critical Avoidance %,0.36%,360000,1,3574812
D1RvJyQcRUennULhl7IZiQ,551,Critical Chance,5,Square,3,1,False,0,True,equippedStatMod,,Health,63,63,0,,Offense %,0.05%,50000,1,575190,Health %,3.68%,3680000,1,36806025,,,,0,,,,,0,
kYjTq451R9-EmbDDJ19ZWg,551,Critical Chance,5,Square,2,1,False,0,False,unequippedMod,,Health,63,63,0,,Offense %,0.05%,50000,1,552810,,,,0,,,,,0,,,,,0,
oLWSfX-3TPmgr7Sd4YNFoQ,551,Critical Chance,5,Square,5,1,False,0,True,equippedStatMod,,Health,63,63,0,,Protection %,5.3%,5300000,1,53083646,Potency %,0.00016%,160,1,1605,Offense,85,85,1,857,Offense %,0.05%,50000,1,516810
tVpmH4-wSOePGJ5kT2bLtw,551,Critical Chance,5,Square,5,1,False,0,True,equippedStatMod,,Health,63,63,0,,Health %,3.93%,3930000,1,39302620,Critical Avoidance %,0.37%,370000,1,3601716,Protection,132,132,1,1327,Offense %,0.05%,50000,1,502980
97PdnwYpRD2taZrsZGrBKg,554,Critical Chance,5,Triangle,2,15,False,0,False,unequippedMod,,Protection,1175,1175,0,,Critical Avoidance %,0.24%,240000,1,2380320,Potency %,0.000419%,419,2,2246|1949,Offense %,0.05%,50000,1,521610,Health %,3.17%,3170000,1,31787119
OWUu6dchQUGtNCoBN2AwaQ,554,Critical Chance,5,Triangle,5,15,False,0,True,equippedStatMod,,Offense,588,588,0,,Protection,103,103,1,1036,Defense,317,317,2,1796|1382,Potency %,0.000541%,541,3,1344|2237|1834,Offense %,0.1%,100000,2,561420|475740
gwJ3_6SYRE6JCAHxF0TZmA,554,Critical Chance,5,Triangle,3,15,False,0,True,equippedStatMod,,Health,588,588,0,,Offense %,0.05%,50000,1,536460,Protection %,13.89%,13890000,2,69363406|69600127,Defense %,0.000174%,174,1,1748,Defense,418,418,2,2029|2154
i7_Wb8WwScSLClbOYezQgA,554,Critical Chance,5,Triangle,3,15,False,0,True,equippedStatMod,,Health,588,588,0,,Critical Avoidance %,0.55%,550000,2,2537868|2958072,Protection,129,129,1,1294,Offense %,0.09%,90000,2,549120|392850,Potency %,0.000181%,181,1,1816
xgNnTeyUSpuGjjyG27FPYg,554,Critical Chance,5,Triangle,2,15,False,0,True,equippedStatMod,,Health,588,588,0,,Defense %,0.000299%,299,2,1610|1385,Offense %,0.05%,50000,1,501780,Potency %,0.000197%,197,1,1978,Protection %,7.69%,7690000,1,76942631
zKWsV_diQy2edg4tzZWdnw,554,Critical Chance,5,Triangle,5,15,False,0,True,equippedStatMod,,Defense,1200,1200,0,,Critical Avoidance %,0.78%,780000,2,3995928|3802812,Health %,6.48%,6480000,2,29866991|34954473,Offense %,0.09%,90000,2,515250|465810,Potency %,0.000318%,318,2,2002|1182
7bi-tlc1TSi5iPX48TetAw,554,Critical Chance,5,Triangle,1,12,False,0,False,unequippedMod,,Health,475,475,0,,Protection %,6%,6000000,1,60077298,Offense %,0.05%,50000,1,575670,Offense,95,95,1,954,Defense,129,129,1,1290
AVGXx-rdSUykfmNQI8F8Kg,554,Critical Chance,5,Triangle,1,12,False,0,False,unequippedMod,,Offense,475,475,0,,Protection,107,107,1,1078,Health %,3.61%,3610000,1,36113836,Health,54,54,1,540,Offense %,0.05%,50000,1,574590
AktDCfIlQQG7rEMdHVXk3A,554,Critical Chance,5,Triangle,1,12,False,0,False,unequippedMod,,Defense,975,975,0,,Potency %,0.000142%,142,1,1429,Offense,99,99,1,998,Tenacity %,0.09%,90000,1,916790,Offense %,0.05%,50000,1,564840
Aslkimv7RzKA55Zwj9pQDw,554,Critical Chance,5,Triangle,1,12,False,0,False,unequippedMod,,Health,475,475,0,,Protection,100,100,1,1007,Offense %,0.05%,50000,1,527880,Defense,192,192,1,1925,Offense,87,87,1,871
Im4ZecfXQ5SxYogw9MI2cQ,554,Critical Chance,5,Triangle,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Offense,111,111,1,1114,Protection,166,166,1,1661,Offense %,0.05%,50000,1,523830,Protection %,5.91%,5910000,1,59180250
JZf7qdpzRxiDN4NuAUyxGA,554,Critical Chance,5,Triangle,1,12,False,0,False,unequippedMod,,Defense,975,975,0,,Potency %,0.000196%,196,1,1960,Offense %,0.05%,50000,1,536670,Offense,63,63,1,634,Health %,3.37%,3370000,1,33773680
YFEhSHXcQRSn_Qi3UZPR4w,554,Critical Chance,5,Triangle,1,12,False,0,True,equippedStatMod,,Offense,475,475,0,,Offense %,0.05%,50000,1,529140,Potency %,0.000147%,147,1,1471,Health,35,35,1,351,Protection,156,156,1,1568
YVQeW0mTRNG8qy_c2-VLRA,554,Critical Chance,5,Triangle,1,12,False,0,True,equippedStatMod,,Defense,975,975,0,,Offense %,0.05%,50000,1,584400,Tenacity %,0.09%,90000,1,900473,Defense %,0.00013%,130,1,1303,Protection %,7.15%,7150000,1,71510507
_of8dweMTUGjbnTRXkOeDA,554,Critical Chance,5,Triangle,1,12,False,0,False,unequippedMod,,Protection,950,950,0,,Potency %,0.000116%,116,1,1169,Defense %,0.000156%,156,1,1564,Offense,106,106,1,1066,Offense %,0.05%,50000,1,539160
hJL8hHS9ScmMmtQkK0KeSQ,554,Critical Chance,5,Triangle,1,12,False,0,False,unequippedMod,,Protection,950,950,0,,Offense %,0.05%,50000,1,566010,Protection %,6.26%,6260000,1,62639699,Defense,115,115,1,1159,Critical Avoidance %,0.28%,280000,1,2763360
iexzzqJ3RVy5suHm7vbFWw,554,Critical Chance,5,Triangle,1,12,False,0,False,unequippedMod,,Speed,1900,1900,0,,Potency %,0.000191%,191,1,1916,Critical Avoidance %,0.38%,380000,1,3792552,Offense,63,63,1,639,Offense %,0.05%,50000,1,572940
o3toX4JpROWWST2I0DGJIg,554,Critical Chance,5,Triangle,1,12,False,0,False,unequippedMod,,Defense,975,975,0,,Offense %,0.05%,50000,1,516210,Tenacity %,0.08%,80000,1,833686,Protection,101,101,1,1018,Potency %,0.000164%,164,1,1646
pIWg8KLvSZS4e-02jJv7XQ,554,Critical Chance,5,Triangle,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Critical Avoidance %,0.34%,340000,1,3349092,Defense,194,194,1,1944,Potency %,0.000114%,114,1,1149,Offense %,0.05%,50000,1,543960
q3k7u0oZT1OyY48BegmqyA,554,Critical Chance,5,Triangle,1,12,False,0,False,unequippedMod,,Protection,950,950,0,,Protection %,6.27%,6270000,1,62776748,Offense %,0.05%,50000,1,549030,Critical Avoidance %,0.31%,310000,1,3010968,Potency %,0.000219%,219,1,2192
qEK8b7saR46fBqy_43qLCw,554,Critical Chance,5,Triangle,1,12,False,0,True,equippedStatMod,,Defense,975,975,0,,Offense,85,85,1,852,Speed,187,187,1,1879,Offense %,0.05%,50000,1,564210,Potency %,0.000203%,203,1,2036
u5h4NcZvR0G4hhpKCDqFPA,554,Critical Chance,5,Triangle,1,12,False,0,False,unequippedMod,,Speed,1900,1900,0,,Tenacity %,0.05%,50000,1,534590,Protection %,7.09%,7090000,1,70912475,Critical Avoidance %,0.45%,450000,1,4465608,Offense %,0.05%,50000,1,587820
xUqFtdk5SwOHWgfNcL2_Gg,554,Critical Chance,5,Triangle,1,12,False,0,True,equippedStatMod,,Speed,1900,1900,0,,Offense,111,111,1,1114,Potency %,0.000206%,206,1,2066,Tenacity %,0.05%,50000,1,573888,Offense %,0.05%,50000,1,514860
0dVfSU_6RRSXCn98Izqi4g,554,Critical Chance,5,Triangle,2,9,False,0,True,equippedStatMod,,Health,363,363,0,,Protection,127,127,1,1271,Health %,4.25%,4250000,1,42532121,Potency %,0.00014%,140,1,1400,Offense %,0.05%,50000,1,549870
66N49MjnSXKgEaPk03x2-g,554,Critical Chance,5,Triangle,2,9,False,0,True,equippedStatMod,,Defense,750,750,0,,Speed,130,130,1,1300,Offense %,0.05%,50000,1,558210,Tenacity %,0.05%,50000,1,575162,Health %,2.68%,2680000,1,26858219
K9951EFJR9uRdu7ROpR3Vw,554,Critical Chance,5,Triangle,2,9,False,0,True,equippedStatMod,,Protection,725,725,0,,Offense,96,96,1,966,Offense %,0.05%,50000,1,565020,Defense,198,198,1,1981,Critical Avoidance %,0.3%,300000,1,2918172
P2dx8sN6TyqS2yThdd0Syw,554,Critical Chance,5,Triangle,2,9,False,0,True,equippedStatMod,,Offense,363,363,0,,Critical Avoidance %,0.43%,430000,1,4216404,Tenacity %,0.07%,70000,1,703444,Offense %,0.05%,50000,1,591660,Defense %,0.000175%,175,1,1753
uDQ-J7XSRNi66zb1oEN-1Q,554,Critical Chance,5,Triangle,2,9,False,0,True,equippedStatMod,,Speed,1450,1450,0,,Protection,107,107,1,1079,Offense,61,61,1,611,Protection %,4.28%,4280000,1,42896337,Offense %,0.05%,50000,1,558480
FGovni7JTW6Zmwk8EPzosw,554,Critical Chance,5,Triangle,3,6,False,0,True,equippedStatMod,,Protection,500,500,0,,Health %,2.96%,2960000,1,29641976,Defense,123,123,1,1239,Offense %,0.05%,50000,1,592680,Protection %,6.32%,6320000,1,63246037
uo5Mj2vyRfO1p4PfLtB66g,554,Critical Chance,5,Triangle,3,6,False,0,True,equippedStatMod,,Critical Damage %,0.001575%,1575,0,,Offense,58,58,1,588,Health %,2.93%,2930000,1,29367672,Potency %,0.000156%,156,1,1562,Offense %,0.04%,40000,1,437910
FrtEXq6iThWXtdPE-CAAFA,554,Critical Chance,5,Triangle,5,1,False,0,False,unequippedMod,,Defense,150,150,0,,Protection,145,145,1,1458,Health,35,35,1,353,Offense %,0.05%,50000,1,556110,Tenacity %,0.06%,60000,1,697319
